Name,공지업무채널_슬랙미발송,파츠명,판매상태,담당자,판매상태 변경사유,적용 굿즈명,Goods code,변경일,end time,변경일(인터페이스용),end time(인터페이스용),parts_RECORD_ID (from 파츠명),newest record,판매상태 변경,Autonumber,담당자 이름,파츠 이름,확인 요청 사항,재고소유구분 (from sync_parts),품절 성격,품절 사유,파츠 유형 (from 파츠명),굿즈품절여부
SSU001975,,PT1201-스펙트럼컬러펜(블랙잉크)_블랙,일시품절,김하은,재고 소진 (1월 말~2월 초 재입고 예정),스펙트럼 컬러펜,SPCP,2026.1.9 6:14오후,2026.2.3 11:16오전,2026.1.9,2026.2.2,recgA7U5C3Y1CO0ks,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recgA7U5C3Y1CO0ks,1975,김하은,PT1201-스펙트럼컬러펜(블랙잉크)_블랙,,신시어리,,,Product Parts,
SSU001976,,PT4657-베이직무선충전마우스패드_블랙,일시품절,김하은,협력사 재고 품절 (1월 말~2월 초 재입고 예정),베이직 무선충전 마우스패드,BMMP,2026.1.12 6:19오후,2026.1.26 1:23오후,2026.1.12,2026.1.25,reca7LaDo6FGCh2Jj,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reca7LaDo6FGCh2Jj,1976,김하은,PT4657-베이직무선충전마우스패드_블랙,,협력사,,,Product Parts,
SSU001977,,PT1617-클래시차량용방향제_블랙,판매가능,육승미,"협력사 재고 입고되었습니다. 
아래 수량만큼 확보해두었으며 잔여 수량 MRP 업데이트해두겠습니다.

신시어리 재고 확보 수량
1차 : 1,000개, 1/21 입고
2차 : 1,000개, 2월 말 입고",클래시 차량용 방향제,CCAF,2026.1.13 11:08오전,,2026.1.13,2026.9.3,recZWKAHnfXpflW7B,recZWKAHnfXpflW7B,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recZWKAHnfXpflW7B,1977,육승미,PT1617-클래시차량용방향제_블랙,,신시어리,,,Product Parts,
SSU001978,,PT1618-클래시차량용방향제_로즈골드,판매가능,육승미,"협력사 재고 1,000개 입고되었습니다.",클래시 차량용 방향제,CCAF,2026.1.13 11:18오전,,2026.1.13,2026.9.3,rec6WphOla5yTr00W,rec6WphOla5yTr00W,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec6WphOla5yTr00W,1978,육승미,PT1618-클래시차량용방향제_로즈골드,,협력사,,,Product Parts,
SSU001979,,PT1239-슬로건다이어리_블랙,품절예정,김하은,"현재 가능 재고 약 350개, 재입고 일정은 추후 공지 예정입니다!",슬로건 다이어리,SLGN,2026.1.13 5:08오후,2026.1.14 5:30오후,2026.1.13,2026.1.13,recwEwAaCd1CXCxD1,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recwEwAaCd1CXCxD1,1979,김하은,PT1239-슬로건다이어리_블랙,,신시어리,,,Product Parts,
SSU001980,,,품절예정,김하은,"현재 재고 약 250개 사용 가능하며, 리뉴얼 예정인 제품으로 기존 재고는 재입고 예정이 없습니다. 
",,,2026.1.14 2:16오후,2026.2.4 3:15오후,2026.1.14,2026.2.3,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1980,김하은,,,,,,,
SSU001981,,PT4093-프라임폴더블멀티충전기_다크그레이,판매가능,김민지,"재고생산 완료일정이 확정되어 품절해지 합니다.
1/16 180개 입고예정
1/28 120개 입고예정	",프라임 폴더블 멀티충전기,PRMF,2026.1.14 3:08오후,2026.1.29 3:01오후,2026.1.14,2026.1.28,rec1oBK4OgXwxoY4F,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec1oBK4OgXwxoY4F,1981,김민지,PT4093-프라임폴더블멀티충전기_다크그레이,,신시어리,,,Product Parts,
SSU001982,,PT5103-킵세이프마그넷배터리MAX(10000mAh),판매가능,김민정,협력사 재고입고되어 판매재개 합니다.,킵세이프 마그넷 배터리 Max,KSBM,2026.1.14 3:24오후,2026.7.31 11:25오전,2026.1.14,2026.7.30,rec0RNlypyOiGBqen,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec0RNlypyOiGBqen,1982,김민정,PT5103-킵세이프마그넷배터리MAX(10000mAh),,협력사,,,Product Parts,
SSU001983,,PT1239-슬로건다이어리_블랙,일시품절,김하은,현재 가용재고 100개 이하로 일시품절 처리합니다. (2월 중순 재입고 예정),슬로건 다이어리,SLGN,2026.1.14 5:30오후,2026.2.5 3:11오후,2026.1.14,2026.2.4,recwEwAaCd1CXCxD1,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recwEwAaCd1CXCxD1,1983,김하은,PT1239-슬로건다이어리_블랙,,신시어리,,,Product Parts,
SSU001984,,,일시품절,육승미,"제품 리뉴얼 예정, 블루 재고 소진으로 품절 처리합니다.",,,2026.1.19 11:00오전,2026.3.10 11:02오전,2026.1.19,2026.3.9,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1984,육승미,,졸업공지,,,,,
SSU001985,,,제품 철수(졸업),육승미,"사양 리뉴얼되며 핑크 색상 단종으로 제품철수 합니다.
화이트, 블루만 리뉴얼 후 운영 예정입니다. ",,,2026.1.19 11:03오전,,2026.1.19,2026.9.3,,rec8LPufH5qiv4x8s,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1985,육승미,,,,,,,
SSU001986,,PT1236-슬로건다이어리_그레이,품절예정,김하은,잔여재고 약 250개이며 재입고 일정 미정으로 품절예정 공지합니다.,슬로건 다이어리,SLGN,2026.1.19 4:58오후,2026.1.20 4:49오후,2026.1.19,2026.1.19,recuLKG9FYarPEjVt,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recuLKG9FYarPEjVt,1986,김하은,PT1236-슬로건다이어리_그레이,,신시어리,,,Product Parts,
SSU001987,,PT1236-슬로건다이어리_그레이,일시품절,김하은,"디퀘 예정인 건으로 재고 소진, 재입고 일정 확인 후 공유 예정입니다.",슬로건 다이어리,SLGN,2026.1.20 4:49오후,2026.2.20 3:50오후,2026.1.20,2026.2.19,recuLKG9FYarPEjVt,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recuLKG9FYarPEjVt,1987,김하은,PT1236-슬로건다이어리_그레이,재입고일 확인 후 판매재개,신시어리,,,Product Parts,
SSU001988,,PT3318-휴대용치약(언파차차30g)_블랙,판매가능,김하은,"차차치약 화이트 재입고 일정이 1월 말 → 3월로 연기됨에 따라, 대체 운영 중이던 차콜 치약을 정식 판매 재개합니다. (화이트치약 재입고 후에도 상시 판매 가능!)","스탠드-업 칫솔, 라운드 밤부 칫솔","STTB, RBTB",2026.1.21 10:57오전,2026.5.28 11:47오전,2026.1.21,2026.5.27,recTcV76vucflNOeC,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recTcV76vucflNOeC,1988,김하은,PT3318-휴대용치약(언파차차30g)_블랙,,협력사,,,Product Parts,
SSU001989,,PT4729-커넥트6in1케이블키트_본품,판매가능,김하은,차주 월요일 중 재입고 예상되어 판매 재개 먼저 진행합니다 :),커넥트 6in1 케이블키트,CCKT,2026.1.21 4:23오후,2026.2.12 2:56오후,2026.1.21,2026.2.11,recRURO1zNSUQS3P6,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recRURO1zNSUQS3P6,1989,김하은,PT4729-커넥트6in1케이블키트_본품,,신시어리,,,Product Parts,
SSU001990,,PT4763-파워업PD충전기_화이트,일시품절,김하은,디퀘 예정인 건으로 재고 소진 (3월 중 재입고 예정),파워업 PD 충전기 65W,PUPD,2026.1.21 4:46오후,2026.3.31 6:00오후,2026.1.21,2026.3.30,recKpHD9Lj9DtGNyT,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recKpHD9Lj9DtGNyT,1990,김하은,PT4763-파워업PD충전기_화이트,,신시어리,,,Product Parts,
SSU001991,,PT0878-매트블랙텀블러_블랙,품절예정,김하은,"판매 가능 재고 300개 남아있습니다. (2월 중 재입고 일정이며, 구체적인 일정 확인 중입니다!)",매트블랙 텀블러,MTTB,2026.1.22 4:55오후,2026.2.3 2:21오후,2026.1.22,2026.2.2,recRyhJ0229U5Dn9C,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recRyhJ0229U5Dn9C,1991,김하은,PT0878-매트블랙텀블러_블랙,,신시어리,,,Product Parts,
SSU001992,,PT4756-마그넷케이블홀더_화이트,판매가능,김하은,금일 중 재입고 예정으로 판매 재개합니다!,아이콘 케이블홀더 세트,MGNC,2026.1.26 10:36오전,2026.8.13 3:49오후,2026.1.26,2026.8.12,rec8X82a3jxMO1491,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec8X82a3jxMO1491,1992,김하은,PT4756-마그넷케이블홀더_화이트,,신시어리,,,Product Parts,
SSU001993,,PT4757-마그넷케이블홀더_블랙,판매가능,김하은,금일 중 재입고 예정으로 판매 재개합니다!,아이콘 케이블홀더 세트,MGNC,2026.1.26 10:37오전,,2026.1.26,2026.9.3,recQiCcOH05b9yEAq,recQiCcOH05b9yEAq,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recQiCcOH05b9yEAq,1993,김하은,PT4757-마그넷케이블홀더_블랙,,신시어리,,,Product Parts,
SSU001994,,PT4657-베이직무선충전마우스패드_블랙,판매가능,김하은,차주 월요일 중 재입고 예정으로 판매 재개 먼저 진행합니다 :),베이직 무선충전 마우스패드,BMMP,2026.1.26 1:23오후,2026.8.25 4:15오후,2026.1.26,2026.8.24,reca7LaDo6FGCh2Jj,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reca7LaDo6FGCh2Jj,1994,김하은,PT4657-베이직무선충전마우스패드_블랙,,협력사,,,Product Parts,
SSU001995,,PT4716-밸류메모큐브(ver2)(점착.S),판매가능,김하은,금일 중 재입고 예정으로 판매 재개합니다!,밸류 메모큐브,VMCB,2026.1.28 10:52오전,,2026.1.28,2026.9.3,recdZ41CF2cfqOr2n,recdZ41CF2cfqOr2n,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recdZ41CF2cfqOr2n,1995,김하은,PT4716-밸류메모큐브(ver2)(점착.S),,신시어리,,,Product Parts,
SSU001996,,PT0501-미르텀블러_화이트,일시품절,육승미,"협력사 재고 소진으로 인한 일시 품절입니다. (재입고 예정일: 3월 초)
블랙은 재고 2,000개 보유 중입니다.",MiiR 텀블러,MIRT,2026.1.28 11:37오전,2026.2.27 11:43오전,2026.1.28,2026.2.26,recFoI68WKxoEUJUj,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recFoI68WKxoEUJUj,1996,육승미,PT0501-미르텀블러_화이트,,신시어리,,,Product Parts,
SSU001997,checked,PT5178-쇼핑백(S)_블랙,판매가능,김하은,최초 등록,"블랙쇼핑백, 아너 월넛 트로피, 모뉴먼트 블랙 트로피","BSPB, MNBT",2026.1.28 2:16오후,,2026.1.28,2026.9.3,recykkRKKuIrWZppn,recykkRKKuIrWZppn,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recykkRKKuIrWZppn,1997,김하은,PT5178-쇼핑백(S)_블랙,,신시어리,,,Package Parts,
SSU001998,checked,PT5179-쇼핑백(M)_블랙,판매가능,김하은,최초 등록,"블랙쇼핑백, 모뉴먼트 블랙 트로피, 아너 월넛 트로피","BSPB, MNBT",2026.1.28 2:16오후,,2026.1.28,2026.9.3,recV6R922hyjNdHZg,recV6R922hyjNdHZg,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recV6R922hyjNdHZg,1998,김하은,PT5179-쇼핑백(M)_블랙,,신시어리,,,Package Parts,
SSU001999,checked,PT5180-쇼핑백(L)_블랙,판매가능,김하은,최초 등록,블랙쇼핑백,BSPB,2026.1.28 2:17오후,,2026.1.28,2026.9.3,recO8eij1XuvnmqD5,recO8eij1XuvnmqD5,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recO8eij1XuvnmqD5,1999,김하은,PT5180-쇼핑백(L)_블랙,,신시어리,,,Package Parts,
SSU002000,,PT4696-킵세이프마그넷배터리2.0,일시품절,김하은,디퀘 예정인 건으로 재고 소진되었습니다!,킵세이프 마그넷 배터리 Slim,KSMB,2026.1.29 11:05오전,2026.2.19 11:52오전,2026.1.29,2026.2.18,recPmfR02B6XZ57rJ,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recPmfR02B6XZ57rJ,2000,김하은,PT4696-킵세이프마그넷배터리2.0,,신시어리,,,Product Parts,
SSU002001,,PT2472-트리플컬러펜_블랙,일시품절,김하은,체크파이널 인입건으로 재고소진. 2/20 재입고 예상,트리플 컬러펜 | JETSTREAM,TRPC,2026.1.29 2:13오후,2026.2.20 9:56오전,2026.1.29,2026.2.19,recjcx6kutPmDEJrd,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recjcx6kutPmDEJrd,2001,김하은,PT2472-트리플컬러펜_블랙,,신시어리,,,Product Parts,
SSU002002,,PT4093-프라임폴더블멀티충전기_다크그레이,일시품절,김하은,3월 말 재입고 예정입니다!,프라임 폴더블 멀티충전기,PRMF,2026.1.29 3:01오후,2026.2.3 2:48오후,2026.1.29,2026.2.2,rec1oBK4OgXwxoY4F,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec1oBK4OgXwxoY4F,2002,김하은,PT4093-프라임폴더블멀티충전기_다크그레이,,신시어리,,,Product Parts,
SSU002003,,,일시품절,김하은,진행 확정인 건으로 재고 소진되었으며 리뉴얼 후 판매 재개 예정입니다.,,,2026.1.29 4:34오후,2026.2.10 11:38오전,2026.1.29,2026.2.9,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,2003,김하은,,,,,,,
SSU002004,,PT2228-브랜디드노트북백_블랙,일시품절,김하은,"제작 확정인 건으로 재고 소진되었으며, 4월 중 재입고 예상됩니다!",브랜디드 노트북백,BRDD,2026.1.29 5:26오후,2026.3.16 10:07오전,2026.1.29,2026.3.15,recHi0kLkGW3jImGB,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recHi0kLkGW3jImGB,2004,김하은,PT2228-브랜디드노트북백_블랙,,신시어리,,,Product Parts,
SSU002005,,PT4882-시그니처다이어리(2합)_블랙,품절예정,김하은,"재고 효율성을 고려하여 블랙 다이어리는 슬로건/레더스킨 2종으로만 운영하며, 추가 생산 계획이 미정이어서 품절 예정으로 공지드립니다. (현 재고 약 300개)",시그니처 다이어리,SGND,2026.1.30 9:55오전,2026.4.3 5:39오후,2026.1.30,2026.4.2,recSmAuq9mBaXOOU9,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recSmAuq9mBaXOOU9,2005,김하은,PT4882-시그니처다이어리(2합)_블랙,의도적,신시어리,,,Product Parts,
SSU002006,,PT1779-골프공(타이틀리스트프로V1),판매가능,김하은,"신시어리 재고로 1,200구 확보하여 판매 재개합니다 (2/6 재입고 예정)","프레젠트 골프공 3구, 에디션 골프공 & 볼마커 6구 세트","PSGB, EDGB",2026.2.2 3:02오후,,2026.2.2,2026.9.3,recxX7s4YC82Xb4xc,recxX7s4YC82Xb4xc,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recxX7s4YC82Xb4xc,2006,김하은,PT1779-골프공(타이틀리스트프로V1),,신시어리,,,Product Parts,
SSU002007,,PT1201-스펙트럼컬러펜(블랙잉크)_블랙,판매가능,김하은,"4,000개 수~목 중 재입고 예정으로 판매 재개합니다",스펙트럼 컬러펜,SPCP,2026.2.3 11:16오전,,2026.2.3,2026.9.3,recgA7U5C3Y1CO0ks,recgA7U5C3Y1CO0ks,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recgA7U5C3Y1CO0ks,2007,김하은,PT1201-스펙트럼컬러펜(블랙잉크)_블랙,,신시어리,,,Product Parts,
SSU002008,,PT2741-슈가케인텀블러(360ml)_크림,판매가능,김하은,차주 월요일 재입고 예정으로 판매 재개합니다! (스트로우는 재입고 X),슈가케인 텀블러,SGCN,2026.2.3 12:08오후,,2026.2.3,2026.9.3,recPwl2PFVXoLcMF5,recPwl2PFVXoLcMF5,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recPwl2PFVXoLcMF5,2008,김하은,PT2741-슈가케인텀블러(360ml)_크림,,신시어리,,,Product Parts,
SSU002009,,PT2742-슈가케인스트로우_크림,품절예정,김하은,현재고 약 200개 소진 후 졸업 예정 (협력사 단종),슈가케인 텀블러,SGCN,2026.2.3 12:13오후,,2026.2.3,2026.9.3,recy1ODK8IjBvEGMQ,recy1ODK8IjBvEGMQ,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recy1ODK8IjBvEGMQ,2009,김하은,PT2742-슈가케인스트로우_크림,졸업확정,신시어리,의도적품절,의도적_졸업예정,Product Parts,
SSU002010,,PT0878-매트블랙텀블러_블랙,일시품절,김하은,응대중인 건으로 재고소진 예상되어 일시 품절합니다.,매트블랙 텀블러,MTTB,2026.2.3 2:21오후,2026.2.13 4:18오후,2026.2.3,2026.2.12,recRyhJ0229U5Dn9C,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recRyhJ0229U5Dn9C,2010,김하은,PT0878-매트블랙텀블러_블랙,,신시어리,,,Product Parts,
SSU002011,,PT4093-프라임폴더블멀티충전기_다크그레이,품절예정,김하은,재고 예약건 취소되어 판매 재개합니다. (재고 약 70개 사용 가능하여 품절 예정으로 공지),프라임 폴더블 멀티충전기,PRMF,2026.2.3 2:48오후,2026.2.26 3:30오후,2026.2.3,2026.2.25,rec1oBK4OgXwxoY4F,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec1oBK4OgXwxoY4F,2011,김하은,PT4093-프라임폴더블멀티충전기_다크그레이,3월 말 재입고,신시어리,,,Product Parts,
SSU002012,,,일시품절,김하은,"진행 예정인 건으로 신시어리 재고 소진 (다만, 협력사 측에서 여유분으로 추가 생산해둔 수량이 소량 남아있다고 하여, 리뉴얼 완료 전 제작이 필요한 건이 있을 경우 진행 가능 여부 확인 부탁드립니다)",,,2026.2.4 3:15오후,2026.2.5 11:54오전,2026.2.4,2026.2.4,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,2012,김하은,,,,,,,
SSU002013,,,품절예정,김하은,협력사 재고로 250개 정도 남아있어 품절 예정으로 변경하고 판매 재개합니다.,,,2026.2.5 11:54오전,2026.3.10 10:48오전,2026.2.5,2026.3.9,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,2013,김하은,,졸업공지 필요(리뉴얼 완료),,,,,
SSU002014,,PT1239-슬로건다이어리_블랙,판매가능,김하은,2/12 재입고 예정으로 사전 판매 재개합니다!,슬로건 다이어리,SLGN,2026.2.5 3:11오후,2026.8.12 4:55오후,2026.2.5,2026.8.11,recwEwAaCd1CXCxD1,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recwEwAaCd1CXCxD1,2014,김하은,PT1239-슬로건다이어리_블랙,,신시어리,,,Product Parts,
SSU002015,,,판매가능,육승미,"협력사 재고 400개 확인되어 판매 재개합니다. 소량이라 재고 확인 후 진행 부탁드립니다.
(재입고 일정 확인 후 MRP 업데이트 예정)",,,2026.2.6 1:50오후,2026.3.26 5:42오후,2026.2.6,2026.3.25,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,2015,육승미,,,,,,,
SSU002016,,,판매가능,육승미,협력사 재고 1000개 확인되어 판매 재개합니다.,,,2026.2.6 1:51오후,2026.4.24 4:53오후,2026.2.6,2026.4.23,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,2016,육승미,,,,,,,
SSU002017,,PT4708-3단자동우산_블랙,일시품절,김하은,대량건 진행 예정으로 재고 한번에 소진되어 일시품절 공지드립니다 (재입고일정 추후 공유 예정),어드벤스 3단 자동우산,,2026.2.6 3:05오후,2026.4.14 10:05오전,2026.2.6,2026.4.13,recBBgq1MuSmMgbN3,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recBBgq1MuSmMgbN3,2017,김하은,PT4708-3단자동우산_블랙,발주 필요,신시어리,,,Product Parts,
SSU002018,,PT4710-브릭스탠드멀티충전스테이션_화이트,판매가능,김민지,2/12 재입고 예정으로 사전 판매 재개합니다 :),브릭스탠드 멀티충전기,BSMC,2026.2.9 10:27오전,2026.3.11 2:06오후,2026.2.9,2026.3.10,recOEBHkwU1GJWNch,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recOEBHkwU1GJWNch,2018,김민지,PT4710-브릭스탠드멀티충전스테이션_화이트,,신시어리,,,Product Parts,
SSU002019,,PT1513-미니가든피규어세트(용신목),판매가능,김하은,설 연휴 이후(2/19) 부터 발주 가능하여 사전 판매 재개합니다!,미니가든 피규어 세트,ISGK,2026.2.9 2:18오후,,2026.2.9,2026.9.3,recWj6OwQH1wZY40s,recWj6OwQH1wZY40s,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recWj6OwQH1wZY40s,2019,김하은,PT1513-미니가든피규어세트(용신목),,협력사,,,Product Parts,
SSU002020,,PT1516-미니가든피규어세트(괴마옥),판매가능,김하은,설 연휴 이후(2/19) 부터 발주 가능하여 사전 판매 재개합니다!,미니가든 피규어 세트,ISGK,2026.2.9 2:18오후,,2026.2.9,2026.9.3,rec078denQY9WPeql,rec078denQY9WPeql,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec078denQY9WPeql,2020,김하은,PT1516-미니가든피규어세트(괴마옥),,협력사,,,Product Parts,
SSU002021,,PT3267-모먼트일회용카메라_본품,판매가능,김민지,제품 공급이 원활해져 품절해지 합니다. (현 재고 1000개),모먼트 일회용 카메라,FCAM,2026.2.9 4:07오후,,2026.2.9,2026.9.3,recVvQIFXPRcwYsoz,recVvQIFXPRcwYsoz,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recVvQIFXPRcwYsoz,2021,김민지,PT3267-모먼트일회용카메라_본품,,협력사,,,Product Parts,
